yearmonth,location,site,plot,category,percentcover,period
202305,Tampico,45,25,tools,0.10485436893203884,after 12mo
202305,Tampico,45,26,coral,0.027147766323024056,after 12mo
202305,Tampico,45,26,gorgonian,0.06288659793814433,after 12mo
202305,Tampico,45,26,algae,0.49690721649484537,after 12mo
202305,Tampico,45,26,other,0.0027491408934707906,after 12mo
202305,Tampico,45,26,sponge,0.056013745704467356,after 12mo
202305,Tampico,45,26,sand-rubble,0.23436426116838488,after 12mo
202305,Tampico,45,26,tools,0.11993127147766323,after 12mo
202305,Tampico,45,27,coral,0.021406727828746176,after 12mo
202305,Tampico,45,27,gorgonian,0.022324159021406727,after 12mo
202305,Tampico,45,27,algae,0.41162079510703364,after 12mo
202305,Tampico,45,27,other,6.116207951070336e-4,after 12mo
202305,Tampico,45,27,sponge,0.018654434250764525,after 12mo
202305,Tampico,45,27,sand-rubble,0.4565749235474006,after 12mo
202305,Tampico,45,27,tools,0.06880733944954129,after 12mo
202305,Tampico,45,28,coral,0.015464994775339603,after 12mo
202305,Tampico,45,28,gorgonian,0.03845350052246604,after 12mo
202305,Tampico,45,28,algae,0.36603970741901776,after 12mo
202305,Tampico,45,28,other,5.224660397074191e-4,after 12mo
202305,Tampico,45,28,sponge,0.011598746081504702,after 12mo
202305,Tampico,45,28,sand-rubble,0.5168234064785789,after 12mo
202305,Tampico,45,28,seagrass,0.0017763845350052246,after 12mo
202305,Tampico,45,28,tools,0.04932079414838036,after 12mo
